timestamp,value,month,year,hour,dayofweek,dayofyear,date
2022-01-02 23:00:00,2.0,1,2022,23,6,2,2022-01-02
2022-01-03 00:00:00,2.0,1,2022,0,0,3,2022-01-03
2022-01-03 01:00:00,2.0,1,2022,1,0,3,2022-01-03
2022-01-03 02:00:00,2.0,1,2022,2,0,3,2022-01-03
2022-01-03 03:00:00,2.0,1,2022,3,0,3,2022-01-03
2022-01-03 04:00:00,1.25,1,2022,4,0,3,2022-01-03
2022-01-03 05:00:00,1.25,1,2022,5,0,3,2022-01-03
2022-01-03 06:00:00,2.0,1,2022,6,0,3,2022-01-03
2022-01-03 07:00:00,148.0,1,2022,7,0,3,2022-01-03
2022-01-03 08:00:00,1449.0,1,2022,8,0,3,2022-01-03
2022-01-03 09:00:00,3310.75,1,2022,9,0,3,2022-01-03
2022-01-03 10:00:00,4541.0,1,2022,10,0,3,2022-01-03
2022-01-03 11:00:00,4773.0,1,2022,11,0,3,2022-01-03
2022-01-03 12:00:00,3789.5,1,2022,12,0,3,2022-01-03
2022-01-03 13:00:00,2535.25,1,2022,13,0,3,2022-01-03
2022-01-03 14:00:00,907.25,1,2022,14,0,3,2022-01-03
2022-01-03 15:00:00,44.75,1,2022,15,0,3,2022-01-03
2022-01-03 16:00:00,3.0,1,2022,16,0,3,2022-01-03
2022-01-03 17:00:00,2.0,1,2022,17,0,3,2022-01-03
2022-01-03 18:00:00,2.0,1,2022,18,0,3,2022-01-03
2022-01-03 19:00:00,2.0,1,2022,19,0,3,2022-01-03
2022-01-03 20:00:00,2.0,1,2022,20,0,3,2022-01-03
2022-01-03 21:00:00,2.0,1,2022,21,0,3,2022-01-03
2022-01-03 22:00:00,2.0,1,2022,22,0,3,2022-01-03
2022-01-03 23:00:00,2.0,1,2022,23,0,3,2022-01-03
2022-01-04 00:00:00,2.0,1,2022,0,1,4,2022-01-04
2022-01-04 01:00:00,2.0,1,2022,1,1,4,2022-01-04
2022-01-04 02:00:00,2.0,1,2022,2,1,4,2022-01-04
2022-01-04 03:00:00,2.0,1,2022,3,1,4,2022-01-04
2022-01-04 04:00:00,2.0,1,2022,4,1,4,2022-01-04
2022-01-04 05:00:00,2.0,1,2022,5,1,4,2022-01-04
2022-01-04 06:00:00,4.0,1,2022,6,1,4,2022-01-04
2022-01-04 07:00:00,54.5,1,2022,7,1,4,2022-01-04
2022-01-04 08:00:00,493.75,1,2022,8,1,4,2022-01-04
2022-01-04 09:00:00,1182.5,1,2022,9,1,4,2022-01-04
2022-01-04 10:00:00,1853.25,1,2022,10,1,4,2022-01-04
2022-01-04 11:00:00,2340.5,1,2022,11,1,4,2022-01-04
2022-01-04 12:00:00,2297.0,1,2022,12,1,4,2022-01-04
2022-01-04 13:00:00,1225.25,1,2022,13,1,4,2022-01-04
2022-01-04 14:00:00,407.25,1,2022,14,1,4,2022-01-04
2022-01-04 15:00:00,19.5,1,2022,15,1,4,2022-01-04
2022-01-04 16:00:00,3.0,1,2022,16,1,4,2022-01-04
2022-01-04 17:00:00,2.75,1,2022,17,1,4,2022-01-04
2022-01-04 18:00:00,2.0,1,2022,18,1,4,2022-01-04
2022-01-04 19:00:00,2.0,1,2022,19,1,4,2022-01-04
2022-01-04 20:00:00,2.0,1,2022,20,1,4,2022-01-04
2022-01-04 21:00:00,2.0,1,2022,21,1,4,2022-01-04
2022-01-04 22:00:00,2.0,1,2022,22,1,4,2022-01-04
2022-01-04 23:00:00,2.0,1,2022,23,1,4,2022-01-04
2022-01-05 00:00:00,2.0,1,2022,0,2,5,2022-01-05
2022-01-05 01:00:00,2.0,1,2022,1,2,5,2022-01-05
2022-01-05 02:00:00,2.0,1,2022,2,2,5,2022-01-05
2022-01-05 03:00:00,3.0,1,2022,3,2,5,2022-01-05
2022-01-05 04:00:00,2.5,1,2022,4,2,5,2022-01-05
2022-01-05 05:00:00,2.5,1,2022,5,2,5,2022-01-05
2022-01-05 06:00:00,3.0,1,2022,6,2,5,2022-01-05
2022-01-05 07:00:00,145.75,1,2022,7,2,5,2022-01-05
2022-01-05 08:00:00,1294.5,1,2022,8,2,5,2022-01-05
2022-01-05 09:00:00,3451.75,1,2022,9,2,5,2022-01-05
2022-01-05 10:00:00,5281.5,1,2022,10,2,5,2022-01-05
2022-01-05 11:00:00,5979.5,1,2022,11,2,5,2022-01-05
2022-01-05 12:00:00,5049.0,1,2022,12,2,5,2022-01-05
2022-01-05 13:00:00,3118.5,1,2022,13,2,5,2022-01-05
2022-01-05 14:00:00,1104.5,1,2022,14,2,5,2022-01-05
2022-01-05 15:00:00,79.25,1,2022,15,2,5,2022-01-05
2022-01-05 16:00:00,3.25,1,2022,16,2,5,2022-01-05
2022-01-05 17:00:00,2.5,1,2022,17,2,5,2022-01-05
2022-01-05 18:00:00,2.0,1,2022,18,2,5,2022-01-05
2022-01-05 19:00:00,2.0,1,2022,19,2,5,2022-01-05
2022-01-05 20:00:00,2.25,1,2022,20,2,5,2022-01-05
2022-01-05 21:00:00,3.0,1,2022,21,2,5,2022-01-05
2022-01-05 22:00:00,2.0,1,2022,22,2,5,2022-01-05
2022-01-05 23:00:00,2.0,1,2022,23,2,5,2022-01-05
2022-01-06 00:00:00,2.0,1,2022,0,3,6,2022-01-06
2022-01-06 01:00:00,2.0,1,2022,1,3,6,2022-01-06
2022-01-06 02:00:00,2.0,1,2022,2,3,6,2022-01-06
2022-01-06 03:00:00,2.0,1,2022,3,3,6,2022-01-06
2022-01-06 04:00:00,2.0,1,2022,4,3,6,2022-01-06
2022-01-06 05:00:00,2.0,1,2022,5,3,6,2022-01-06
2022-01-06 06:00:00,3.25,1,2022,6,3,6,2022-01-06
2022-01-06 07:00:00,291.75,1,2022,7,3,6,2022-01-06
2022-01-06 08:00:00,2690.5,1,2022,8,3,6,2022-01-06
2022-01-06 09:00:00,6390.5,1,2022,9,3,6,2022-01-06
2022-01-06 10:00:00,9568.0,1,2022,10,3,6,2022-01-06
2022-01-06 11:00:00,10868.75,1,2022,11,3,6,2022-01-06
2022-01-06 12:00:00,9937.5,1,2022,12,3,6,2022-01-06
2022-01-06 13:00:00,6808.25,1,2022,13,3,6,2022-01-06
2022-01-06 14:00:00,2544.25,1,2022,14,3,6,2022-01-06
2022-01-06 15:00:00,153.25,1,2022,15,3,6,2022-01-06
2022-01-06 16:00:00,3.0,1,2022,16,3,6,2022-01-06
2022-01-06 17:00:00,3.0,1,2022,17,3,6,2022-01-06
2022-01-06 18:00:00,3.0,1,2022,18,3,6,2022-01-06
2022-01-06 19:00:00,3.0,1,2022,19,3,6,2022-01-06
2022-01-06 20:00:00,2.75,1,2022,20,3,6,2022-01-06
2022-01-06 21:00:00,3.0,1,2022,21,3,6,2022-01-06
2022-01-06 22:00:00,3.0,1,2022,22,3,6,2022-01-06
2022-01-06 23:00:00,3.0,1,2022,23,3,6,2022-01-06
2022-01-07 00:00:00,2.75,1,2022,0,4,7,2022-01-07
2022-01-07 01:00:00,2.5,1,2022,1,4,7,2022-01-07
2022-01-07 02:00:00,2.5,1,2022,2,4,7,2022-01-07
2022-01-07 03:00:00,2.25,1,2022,3,4,7,2022-01-07
2022-01-07 04:00:00,2.0,1,2022,4,4,7,2022-01-07
2022-01-07 05:00:00,2.0,1,2022,5,4,7,2022-01-07
2022-01-07 06:00:00,2.75,1,2022,6,4,7,2022-01-07
2022-01-07 07:00:00,212.0,1,2022,7,4,7,2022-01-07
2022-01-07 08:00:00,1306.0,1,2022,8,4,7,2022-01-07
2022-01-07 09:00:00,2609.0,1,2022,9,4,7,2022-01-07
2022-01-07 10:00:00,3610.75,1,2022,10,4,7,2022-01-07
2022-01-07 11:00:00,3891.5,1,2022,11,4,7,2022-01-07
2022-01-07 12:00:00,3019.25,1,2022,12,4,7,2022-01-07
2022-01-07 13:00:00,1678.5,1,2022,13,4,7,2022-01-07
2022-01-07 14:00:00,596.75,1,2022,14,4,7,2022-01-07
2022-01-07 15:00:00,39.25,1,2022,15,4,7,2022-01-07
2022-01-07 16:00:00,3.75,1,2022,16,4,7,2022-01-07
2022-01-07 17:00:00,3.0,1,2022,17,4,7,2022-01-07
2022-01-07 18:00:00,3.0,1,2022,18,4,7,2022-01-07
2022-01-07 19:00:00,3.0,1,2022,19,4,7,2022-01-07
2022-01-07 20:00:00,2.75,1,2022,20,4,7,2022-01-07
2022-01-07 21:00:00,2.0,1,2022,21,4,7,2022-01-07
2022-01-07 22:00:00,2.0,1,2022,22,4,7,2022-01-07
2022-01-07 23:00:00,2.25,1,2022,23,4,7,2022-01-07
2022-01-08 00:00:00,2.0,1,2022,0,5,8,2022-01-08
2022-01-08 01:00:00,2.0,1,2022,1,5,8,2022-01-08
2022-01-08 02:00:00,2.0,1,2022,2,5,8,2022-01-08
2022-01-08 03:00:00,2.0,1,2022,3,5,8,2022-01-08
2022-01-08 04:00:00,2.0,1,2022,4,5,8,2022-01-08
2022-01-08 05:00:00,2.0,1,2022,5,5,8,2022-01-08
2022-01-08 06:00:00,2.5,1,2022,6,5,8,2022-01-08
2022-01-08 07:00:00,91.0,1,2022,7,5,8,2022-01-08
2022-01-08 08:00:00,991.25,1,2022,8,5,8,2022-01-08
2022-01-08 09:00:00,2499.5,1,2022,9,5,8,2022-01-08
2022-01-08 10:00:00,4143.0,1,2022,10,5,8,2022-01-08
2022-01-08 11:00:00,4991.0,1,2022,11,5,8,2022-01-08
2022-01-08 12:00:00,4524.75,1,2022,12,5,8,2022-01-08
2022-01-08 13:00:00,3324.25,1,2022,13,5,8,2022-01-08
2022-01-08 14:00:00,1303.0,1,2022,14,5,8,2022-01-08
2022-01-08 15:00:00,85.25,1,2022,15,5,8,2022-01-08
2022-01-08 16:00:00,4.0,1,2022,16,5,8,2022-01-08
2022-01-08 17:00:00,3.5,1,2022,17,5,8,2022-01-08
2022-01-08 18:00:00,3.0,1,2022,18,5,8,2022-01-08
2022-01-08 19:00:00,3.0,1,2022,19,5,8,2022-01-08
2022-01-08 20:00:00,3.0,1,2022,20,5,8,2022-01-08
2022-01-08 21:00:00,2.5,1,2022,21,5,8,2022-01-08
2022-01-08 22:00:00,2.0,1,2022,22,5,8,2022-01-08
2022-01-08 23:00:00,2.0,1,2022,23,5,8,2022-01-08
2022-01-09 00:00:00,2.0,1,2022,0,6,9,2022-01-09
2022-01-09 01:00:00,2.75,1,2022,1,6,9,2022-01-09
2022-01-09 02:00:00,2.25,1,2022,2,6,9,2022-01-09
2022-01-09 03:00:00,2.0,1,2022,3,6,9,2022-01-09
2022-01-09 04:00:00,2.0,1,2022,4,6,9,2022-01-09
2022-01-09 05:00:00,2.0,1,2022,5,6,9,2022-01-09
2022-01-09 06:00:00,2.0,1,2022,6,6,9,2022-01-09
2022-01-09 07:00:00,82.75,1,2022,7,6,9,2022-01-09
2022-01-09 08:00:00,872.0,1,2022,8,6,9,2022-01-09
2022-01-09 09:00:00,2258.75,1,2022,9,6,9,2022-01-09
2022-01-09 10:00:00,3652.5,1,2022,10,6,9,2022-01-09
2022-01-09 11:00:00,4300.25,1,2022,11,6,9,2022-01-09
2022-01-09 12:00:00,4014.0,1,2022,12,6,9,2022-01-09
2022-01-09 13:00:00,2820.5,1,2022,13,6,9,2022-01-09
2022-01-09 14:00:00,1283.0,1,2022,14,6,9,2022-01-09
2022-01-09 15:00:00,133.75,1,2022,15,6,9,2022-01-09
2022-01-09 16:00:00,5.5,1,2022,16,6,9,2022-01-09
2022-01-09 17:00:00,5.5,1,2022,17,6,9,2022-01-09
2022-01-09 18:00:00,6.0,1,2022,18,6,9,2022-01-09
2022-01-09 19:00:00,3.25,1,2022,19,6,9,2022-01-09
2022-01-09 20:00:00,2.0,1,2022,20,6,9,2022-01-09
2022-01-09 21:00:00,2.0,1,2022,21,6,9,2022-01-09
2022-01-09 22:00:00,2.0,1,2022,22,6,9,2022-01-09
2022-01-09 23:00:00,2.0,1,2022,23,6,9,2022-01-09
2022-01-10 00:00:00,2.0,1,2022,0,0,10,2022-01-10
2022-01-10 01:00:00,2.0,1,2022,1,0,10,2022-01-10
2022-01-10 02:00:00,2.75,1,2022,2,0,10,2022-01-10
2022-01-10 03:00:00,2.0,1,2022,3,0,10,2022-01-10
2022-01-10 04:00:00,2.25,1,2022,4,0,10,2022-01-10
2022-01-10 05:00:00,2.75,1,2022,5,0,10,2022-01-10
2022-01-10 06:00:00,2.5,1,2022,6,0,10,2022-01-10
2022-01-10 07:00:00,133.25,1,2022,7,0,10,2022-01-10
2022-01-10 08:00:00,1310.75,1,2022,8,0,10,2022-01-10
2022-01-10 09:00:00,3344.25,1,2022,9,0,10,2022-01-10
2022-01-10 10:00:00,5048.25,1,2022,10,0,10,2022-01-10
2022-01-10 11:00:00,5655.5,1,2022,11,0,10,2022-01-10
2022-01-10 12:00:00,5046.0,1,2022,12,0,10,2022-01-10
2022-01-10 13:00:00,3505.75,1,2022,13,0,10,2022-01-10
2022-01-10 14:00:00,1505.5,1,2022,14,0,10,2022-01-10
2022-01-10 15:00:00,163.25,1,2022,15,0,10,2022-01-10
2022-01-10 16:00:00,3.25,1,2022,16,0,10,2022-01-10
2022-01-10 17:00:00,3.0,1,2022,17,0,10,2022-01-10
2022-01-10 18:00:00,3.0,1,2022,18,0,10,2022-01-10
2022-01-10 19:00:00,3.0,1,2022,19,0,10,2022-01-10
2022-01-10 20:00:00,2.75,1,2022,20,0,10,2022-01-10
2022-01-10 21:00:00,2.0,1,2022,21,0,10,2022-01-10
2022-01-10 22:00:00,2.0,1,2022,22,0,10,2022-01-10
2022-01-10 23:00:00,2.0,1,2022,23,0,10,2022-01-10
2022-01-11 00:00:00,2.0,1,2022,0,1,11,2022-01-11
2022-01-11 01:00:00,2.5,1,2022,1,1,11,2022-01-11
2022-01-11 02:00:00,3.0,1,2022,2,1,11,2022-01-11
2022-01-11 03:00:00,2.5,1,2022,3,1,11,2022-01-11
2022-01-11 04:00:00,2.0,1,2022,4,1,11,2022-01-11
2022-01-11 05:00:00,2.0,1,2022,5,1,11,2022-01-11
2022-01-11 06:00:00,2.5,1,2022,6,1,11,2022-01-11
2022-01-11 07:00:00,260.75,1,2022,7,1,11,2022-01-11
2022-01-11 08:00:00,1959.75,1,2022,8,1,11,2022-01-11
2022-01-11 09:00:00,4870.0,1,2022,9,1,11,2022-01-11
2022-01-11 10:00:00,7316.0,1,2022,10,1,11,2022-01-11
2022-01-11 11:00:00,8186.25,1,2022,11,1,11,2022-01-11
2022-01-11 12:00:00,7191.0,1,2022,12,1,11,2022-01-11
2022-01-11 13:00:00,4788.0,1,2022,13,1,11,2022-01-11
2022-01-11 14:00:00,1814.0,1,2022,14,1,11,2022-01-11
2022-01-11 15:00:00,162.25,1,2022,15,1,11,2022-01-11
2022-01-11 16:00:00,4.0,1,2022,16,1,11,2022-01-11
2022-01-11 17:00:00,3.0,1,2022,17,1,11,2022-01-11
2022-01-11 18:00:00,3.0,1,2022,18,1,11,2022-01-11
2022-01-11 19:00:00,3.0,1,2022,19,1,11,2022-01-11
2022-01-11 20:00:00,3.0,1,2022,20,1,11,2022-01-11
2022-01-11 21:00:00,3.0,1,2022,21,1,11,2022-01-11
2022-01-11 22:00:00,3.0,1,2022,22,1,11,2022-01-11
2022-01-11 23:00:00,2.5,1,2022,23,1,11,2022-01-11
2022-01-12 00:00:00,2.25,1,2022,0,2,12,2022-01-12
2022-01-12 01:00:00,2.0,1,2022,1,2,12,2022-01-12
2022-01-12 02:00:00,2.0,1,2022,2,2,12,2022-01-12
2022-01-12 03:00:00,2.0,1,2022,3,2,12,2022-01-12
2022-01-12 04:00:00,2.0,1,2022,4,2,12,2022-01-12
2022-01-12 05:00:00,2.5,1,2022,5,2,12,2022-01-12
2022-01-12 06:00:00,3.25,1,2022,6,2,12,2022-01-12
2022-01-12 07:00:00,229.75,1,2022,7,2,12,2022-01-12
2022-01-12 08:00:00,1863.25,1,2022,8,2,12,2022-01-12
2022-01-12 09:00:00,4356.25,1,2022,9,2,12,2022-01-12
2022-01-12 10:00:00,6628.5,1,2022,10,2,12,2022-01-12
2022-01-12 11:00:00,8230.25,1,2022,11,2,12,2022-01-12
2022-01-12 12:00:00,7428.75,1,2022,12,2,12,2022-01-12
2022-01-12 13:00:00,4883.75,1,2022,13,2,12,2022-01-12
2022-01-12 14:00:00,2093.75,1,2022,14,2,12,2022-01-12
2022-01-12 15:00:00,240.75,1,2022,15,2,12,2022-01-12
2022-01-12 16:00:00,3.0,1,2022,16,2,12,2022-01-12
2022-01-12 17:00:00,2.75,1,2022,17,2,12,2022-01-12
2022-01-12 18:00:00,3.0,1,2022,18,2,12,2022-01-12
2022-01-12 19:00:00,3.0,1,2022,19,2,12,2022-01-12
2022-01-12 20:00:00,3.0,1,2022,20,2,12,2022-01-12
2022-01-12 21:00:00,3.0,1,2022,21,2,12,2022-01-12
2022-01-12 22:00:00,3.0,1,2022,22,2,12,2022-01-12
2022-01-12 23:00:00,3.0,1,2022,23,2,12,2022-01-12
2022-01-13 00:00:00,3.0,1,2022,0,3,13,2022-01-13
2022-01-13 01:00:00,3.0,1,2022,1,3,13,2022-01-13
2022-01-13 02:00:00,3.0,1,2022,2,3,13,2022-01-13
2022-01-13 03:00:00,3.0,1,2022,3,3,13,2022-01-13
2022-01-13 04:00:00,3.0,1,2022,4,3,13,2022-01-13
2022-01-13 05:00:00,3.0,1,2022,5,3,13,2022-01-13
2022-01-13 06:00:00,2.5,1,2022,6,3,13,2022-01-13
2022-01-13 07:00:00,206.5,1,2022,7,3,13,2022-01-13
2022-01-13 08:00:00,1756.75,1,2022,8,3,13,2022-01-13
2022-01-13 09:00:00,4197.0,1,2022,9,3,13,2022-01-13
2022-01-13 10:00:00,6281.25,1,2022,10,3,13,2022-01-13
2022-01-13 11:00:00,7638.75,1,2022,11,3,13,2022-01-13
2022-01-13 12:00:00,7394.0,1,2022,12,3,13,2022-01-13
2022-01-13 13:00:00,5517.5,1,2022,13,3,13,2022-01-13
2022-01-13 14:00:00,2600.75,1,2022,14,3,13,2022-01-13
2022-01-13 15:00:00,371.0,1,2022,15,3,13,2022-01-13
2022-01-13 16:00:00,5.75,1,2022,16,3,13,2022-01-13
2022-01-13 17:00:00,5.0,1,2022,17,3,13,2022-01-13
2022-01-13 18:00:00,4.0,1,2022,18,3,13,2022-01-13
2022-01-13 19:00:00,3.0,1,2022,19,3,13,2022-01-13
2022-01-13 20:00:00,3.0,1,2022,20,3,13,2022-01-13
2022-01-13 21:00:00,3.0,1,2022,21,3,13,2022-01-13
2022-01-13 22:00:00,3.0,1,2022,22,3,13,2022-01-13
2022-01-13 23:00:00,3.25,1,2022,23,3,13,2022-01-13
2022-01-14 00:00:00,3.0,1,2022,0,4,14,2022-01-14
2022-01-14 01:00:00,3.75,1,2022,1,4,14,2022-01-14
2022-01-14 02:00:00,3.75,1,2022,2,4,14,2022-01-14
2022-01-14 03:00:00,3.0,1,2022,3,4,14,2022-01-14
2022-01-14 04:00:00,3.0,1,2022,4,4,14,2022-01-14
2022-01-14 05:00:00,3.0,1,2022,5,4,14,2022-01-14
2022-01-14 06:00:00,3.0,1,2022,6,4,14,2022-01-14
2022-01-14 07:00:00,424.25,1,2022,7,4,14,2022-01-14
2022-01-14 08:00:00,2941.25,1,2022,8,4,14,2022-01-14
2022-01-14 09:00:00,6157.75,1,2022,9,4,14,2022-01-14
2022-01-14 10:00:00,8424.5,1,2022,10,4,14,2022-01-14
2022-01-14 11:00:00,9431.25,1,2022,11,4,14,2022-01-14
2022-01-14 12:00:00,8799.0,1,2022,12,4,14,2022-01-14
2022-01-14 13:00:00,6420.25,1,2022,13,4,14,2022-01-14
2022-01-14 14:00:00,2874.75,1,2022,14,4,14,2022-01-14
2022-01-14 15:00:00,343.5,1,2022,15,4,14,2022-01-14
2022-01-14 16:00:00,6.25,1,2022,16,4,14,2022-01-14
2022-01-14 17:00:00,6.0,1,2022,17,4,14,2022-01-14
2022-01-14 18:00:00,5.5,1,2022,18,4,14,2022-01-14
2022-01-14 19:00:00,3.75,1,2022,19,4,14,2022-01-14
2022-01-14 20:00:00,3.0,1,2022,20,4,14,2022-01-14
2022-01-14 21:00:00,3.0,1,2022,21,4,14,2022-01-14
2022-01-14 22:00:00,3.0,1,2022,22,4,14,2022-01-14
2022-01-14 23:00:00,3.0,1,2022,23,4,14,2022-01-14
2022-01-15 00:00:00,3.0,1,2022,0,5,15,2022-01-15
2022-01-15 01:00:00,3.0,1,2022,1,5,15,2022-01-15
2022-01-15 02:00:00,3.0,1,2022,2,5,15,2022-01-15
2022-01-15 03:00:00,3.0,1,2022,3,5,15,2022-01-15
2022-01-15 04:00:00,2.25,1,2022,4,5,15,2022-01-15
2022-01-15 05:00:00,2.25,1,2022,5,5,15,2022-01-15
2022-01-15 06:00:00,2.5,1,2022,6,5,15,2022-01-15
2022-01-15 07:00:00,236.0,1,2022,7,5,15,2022-01-15
2022-01-15 08:00:00,1857.0,1,2022,8,5,15,2022-01-15
2022-01-15 09:00:00,4094.75,1,2022,9,5,15,2022-01-15
2022-01-15 10:00:00,5741.5,1,2022,10,5,15,2022-01-15
2022-01-15 11:00:00,6117.5,1,2022,11,5,15,2022-01-15
2022-01-15 12:00:00,5388.5,1,2022,12,5,15,2022-01-15
2022-01-15 13:00:00,3678.0,1,2022,13,5,15,2022-01-15
2022-01-15 14:00:00,1576.75,1,2022,14,5,15,2022-01-15
2022-01-15 15:00:00,163.0,1,2022,15,5,15,2022-01-15
2022-01-15 16:00:00,3.25,1,2022,16,5,15,2022-01-15
2022-01-15 17:00:00,3.0,1,2022,17,5,15,2022-01-15
2022-01-15 18:00:00,3.0,1,2022,18,5,15,2022-01-15
2022-01-15 19:00:00,3.0,1,2022,19,5,15,2022-01-15
2022-01-15 20:00:00,3.0,1,2022,20,5,15,2022-01-15
2022-01-15 21:00:00,3.0,1,2022,21,5,15,2022-01-15
2022-01-15 22:00:00,3.0,1,2022,22,5,15,2022-01-15
2022-01-15 23:00:00,3.0,1,2022,23,5,15,2022-01-15
2022-01-16 00:00:00,3.0,1,2022,0,6,16,2022-01-16
2022-01-16 01:00:00,3.0,1,2022,1,6,16,2022-01-16
2022-01-16 02:00:00,3.0,1,2022,2,6,16,2022-01-16
2022-01-16 03:00:00,3.0,1,2022,3,6,16,2022-01-16
2022-01-16 04:00:00,3.0,1,2022,4,6,16,2022-01-16
2022-01-16 05:00:00,2.75,1,2022,5,6,16,2022-01-16
2022-01-16 06:00:00,2.75,1,2022,6,6,16,2022-01-16
2022-01-16 07:00:00,234.5,1,2022,7,6,16,2022-01-16
2022-01-16 08:00:00,1722.0,1,2022,8,6,16,2022-01-16
2022-01-16 09:00:00,3743.75,1,2022,9,6,16,2022-01-16
2022-01-16 10:00:00,4997.0,1,2022,10,6,16,2022-01-16
2022-01-16 11:00:00,5078.0,1,2022,11,6,16,2022-01-16
2022-01-16 12:00:00,4024.25,1,2022,12,6,16,2022-01-16
2022-01-16 13:00:00,2335.75,1,2022,13,6,16,2022-01-16
2022-01-16 14:00:00,869.0,1,2022,14,6,16,2022-01-16
2022-01-16 15:00:00,109.0,1,2022,15,6,16,2022-01-16
2022-01-16 16:00:00,3.25,1,2022,16,6,16,2022-01-16
2022-01-16 17:00:00,2.75,1,2022,17,6,16,2022-01-16
2022-01-16 18:00:00,3.0,1,2022,18,6,16,2022-01-16
2022-01-16 19:00:00,3.0,1,2022,19,6,16,2022-01-16
2022-01-16 20:00:00,3.0,1,2022,20,6,16,2022-01-16
2022-01-16 21:00:00,3.0,1,2022,21,6,16,2022-01-16
2022-01-16 22:00:00,3.0,1,2022,22,6,16,2022-01-16
2022-01-16 23:00:00,3.0,1,2022,23,6,16,2022-01-16
2022-01-17 00:00:00,3.0,1,2022,0,0,17,2022-01-17
2022-01-17 01:00:00,2.5,1,2022,1,0,17,2022-01-17
2022-01-17 02:00:00,2.5,1,2022,2,0,17,2022-01-17
2022-01-17 03:00:00,2.0,1,2022,3,0,17,2022-01-17
2022-01-17 04:00:00,2.0,1,2022,4,0,17,2022-01-17
2022-01-17 05:00:00,2.0,1,2022,5,0,17,2022-01-17
2022-01-17 06:00:00,3.0,1,2022,6,0,17,2022-01-17
2022-01-17 07:00:00,95.25,1,2022,7,0,17,2022-01-17
2022-01-17 08:00:00,906.25,1,2022,8,0,17,2022-01-17
2022-01-17 09:00:00,2326.5,1,2022,9,0,17,2022-01-17
2022-01-17 10:00:00,3653.25,1,2022,10,0,17,2022-01-17
2022-01-17 11:00:00,4233.75,1,2022,11,0,17,2022-01-17
2022-01-17 12:00:00,4187.75,1,2022,12,0,17,2022-01-17
2022-01-17 13:00:00,3278.0,1,2022,13,0,17,2022-01-17
2022-01-17 14:00:00,1428.5,1,2022,14,0,17,2022-01-17
2022-01-17 15:00:00,146.5,1,2022,15,0,17,2022-01-17
2022-01-17 16:00:00,6.5,1,2022,16,0,17,2022-01-17
2022-01-17 17:00:00,6.0,1,2022,17,0,17,2022-01-17
2022-01-17 18:00:00,3.5,1,2022,18,0,17,2022-01-17
2022-01-17 19:00:00,3.0,1,2022,19,0,17,2022-01-17
2022-01-17 20:00:00,3.0,1,2022,20,0,17,2022-01-17
2022-01-17 21:00:00,2.25,1,2022,21,0,17,2022-01-17
2022-01-17 22:00:00,2.75,1,2022,22,0,17,2022-01-17
2022-01-17 23:00:00,3.0,1,2022,23,0,17,2022-01-17
2022-01-18 00:00:00,3.0,1,2022,0,1,18,2022-01-18
2022-01-18 01:00:00,2.5,1,2022,1,1,18,2022-01-18
2022-01-18 02:00:00,2.5,1,2022,2,1,18,2022-01-18
2022-01-18 03:00:00,3.0,1,2022,3,1,18,2022-01-18
2022-01-18 04:00:00,3.0,1,2022,4,1,18,2022-01-18
2022-01-18 05:00:00,3.0,1,2022,5,1,18,2022-01-18
2022-01-18 06:00:00,3.0,1,2022,6,1,18,2022-01-18
2022-01-18 07:00:00,257.0,1,2022,7,1,18,2022-01-18
2022-01-18 08:00:00,1930.0,1,2022,8,1,18,2022-01-18
2022-01-18 09:00:00,4433.0,1,2022,9,1,18,2022-01-18
2022-01-18 10:00:00,6403.0,1,2022,10,1,18,2022-01-18
2022-01-18 11:00:00,6464.25,1,2022,11,1,18,2022-01-18
2022-01-18 12:00:00,5076.0,1,2022,12,1,18,2022-01-18
2022-01-18 13:00:00,3124.75,1,2022,13,1,18,2022-01-18
2022-01-18 14:00:00,1334.25,1,2022,14,1,18,2022-01-18
2022-01-18 15:00:00,186.75,1,2022,15,1,18,2022-01-18
2022-01-18 16:00:00,6.5,1,2022,16,1,18,2022-01-18
2022-01-18 17:00:00,6.0,1,2022,17,1,18,2022-01-18
2022-01-18 18:00:00,6.0,1,2022,18,1,18,2022-01-18
2022-01-18 19:00:00,3.25,1,2022,19,1,18,2022-01-18
2022-01-18 20:00:00,3.0,1,2022,20,1,18,2022-01-18
2022-01-18 21:00:00,2.5,1,2022,21,1,18,2022-01-18
2022-01-18 22:00:00,2.5,1,2022,22,1,18,2022-01-18
2022-01-18 23:00:00,3.0,1,2022,23,1,18,2022-01-18
2022-01-19 00:00:00,3.0,1,2022,0,2,19,2022-01-19
2022-01-19 01:00:00,3.0,1,2022,1,2,19,2022-01-19
2022-01-19 02:00:00,2.75,1,2022,2,2,19,2022-01-19
2022-01-19 03:00:00,3.0,1,2022,3,2,19,2022-01-19
2022-01-19 04:00:00,3.0,1,2022,4,2,19,2022-01-19
2022-01-19 05:00:00,3.0,1,2022,5,2,19,2022-01-19
2022-01-19 06:00:00,6.0,1,2022,6,2,19,2022-01-19
2022-01-19 07:00:00,664.0,1,2022,7,2,19,2022-01-19
2022-01-19 08:00:00,3676.5,1,2022,8,2,19,2022-01-19
2022-01-19 09:00:00,6983.75,1,2022,9,2,19,2022-01-19
2022-01-19 10:00:00,9097.0,1,2022,10,2,19,2022-01-19
