,test_mae,test_rmse,test_mape,test_smape,test_r2,test_mase
Baseline,2536.6314181764246,3259.703775558075,46.11529890621946,30.82776294561566,-0.3358165370133832,8.69382962306727
Statistical,2496.801104322007,3186.0251390213352,44.9356795523584,30.488792100557955,-0.2761124362447333,8.5573186739391
ML Trees,246.70160635617924,358.8050759047901,3.371183785981576,3.340844494925185,0.9838151864344434,0.84552360190331
Deep Learning,0.0670132566437663,0.1019289992584789,60.94963013268927,21.62874410518477,0.983431175562262,0.8218227461848704
Advanced,3382.6891881830784,4263.6013986329845,59.55069277042208,37.55782871156612,-1.2853027203453729,11.593534346033255
